x2,w2,x3,w3,x4,w4,x5,w5,x6,w6
996,2.43460064350575,996,2.402151442294781,996,2.370576016325236,996,2.3398370806422126,996,2.309902497324745
997,2.4346169499068977,997,2.402167563526268,997,2.370591953176411,997,2.339852834018501,997,2.3099180695966517
998,2.4346332542796625,998,2.402183682750264,998,2.3706078880342405,998,2.3398685854208243,998,2.309933639917365
999,2.4346495566242288,999,2.402199799966932,999,2.370623820898883,999,2.3398843348493514,999,2.3099492082870334
1000,2.4346658569407826,1000,2.4022159151764275,1000,2.3706397517704967,1000,2.339900082304244,1000,2.309964774705808
1001,2.43468215522951,1001,2.402232028378911,1001,2.3706556806492385,1001,2.3399158277856698,1001,2.309980339173838
1002,2.434698451490592,1002,2.4022481395745405,1002,2.3706716075352676,1002,2.339931571293793,1002,2.3099959016912726
1003,2.4347147457242166,1003,2.402264248763477,1003,2.3706875324287418,1003,2.3399473128287798,1003,2.310011462258262
1004,2.4347310379305687,1004,2.4022803559458765,1004,2.3707034553298176,1004,2.3399630523907935,1004,2.310027020874956
1005,2.4347473281098324,1005,2.4022964611219004,1005,2.3707193762386547,1005,2.3399787899800013,1005,2.3100425775415045
1006,2.434763616262193,1006,2.4023125642917074,1006,2.37073529515541,1006,2.339994525596567,1006,2.310058132258056
1007,2.4347799023878345,1007,2.402328665455456,1007,2.3707512120802434,1007,2.3400102592406564,1007,2.310073685024762
1008,2.434796186486943,1008,2.402344764613305,1008,2.3707671270133095,1008,2.340025990912436,1008,2.31008923584177
1009,2.4348124685597035,1009,2.402360861765413,1009,2.3707830399547687,1009,2.3400417206120694,1009,2.310104784709232
1010,2.4348287486062996,1010,2.40237695691194,1010,2.3707989509047787,1010,2.340057448339723,1010,2.3101203316272967
1011,2.434845026626917,1011,2.402393050053045,1011,2.370814859863497,1011,2.34007317409556,1011,2.3101358765961137
1012,2.4348613026217403,1012,2.4024091411888855,1012,2.3708307668310806,1012,2.340088897879749,1012,2.3101514196158326
1013,2.434877576590956,1013,2.402425230319622,1013,2.3708466718076897,1013,2.3401046196924518,1013,2.3101669606866033
1014,2.4348938485347476,1014,2.402441317445414,1014,2.37086257479348,1014,2.3401203395338364,1014,2.3101824998085756
1015,2.4349101184532995,1015,2.402457402566419,1015,2.370878475788611,1015,2.340136057404066,1015,2.310198036981899
1016,2.434926386346798,1016,2.4024734856827963,1016,2.3708943747932403,1016,2.340151773303307,1016,2.310213572206724
1017,2.4349426522154265,1017,2.402489566794706,1017,2.370910271807525,1017,2.340167487231725,1017,2.3102291054831987
1018,2.4349589160593714,1018,2.4025056459023055,1018,2.370926166831624,1018,2.3401831991894833,1018,2.310244636811474
1019,2.434975177878817,1019,2.402521723005754,1019,2.3709420598656954,1019,2.3401989091767494,1019,2.3102601661916995
1020,2.4349914376739483,1020,2.4025377981052123,1020,2.370957950909896,1020,2.340214617193688,1020,2.3102756936240247
1021,2.4350076954449507,1021,2.4025538712008374,1021,2.370973839964385,1021,2.3402303232404638,1021,2.3102912191086
1022,2.4350239511920084,1022,2.4025699422927884,1022,2.370989727029319,1022,2.3402460273172423,1022,2.3103067426455737
1023,2.435040204915307,1023,2.4025860113812256,1023,2.3710056121048577,1023,2.3402617294241885,1023,2.310322264235096
1024,2.4350564566150306,1024,2.402602078466308,1024,2.3710214951911577,1024,2.3402774295614663,1024,2.3103377838773183
1025,2.4350727062913635,1025,2.402618143548193,1025,2.371037376288377,1025,2.340293127729245,1025,2.310353301572387
1026,2.4350889539444927,1026,2.4026342066270403,1026,2.371053255396675,1026,2.3403088239276864,1026,2.3103688173204553
1027,2.435105199574602,1027,2.40265026770301,1027,2.371069132516207,1027,2.3403245181569567,1027,2.31038433112167
1028,2.435121443181876,1028,2.4026663267762585,1028,2.3710850076471335,1028,2.3403402104172204,1028,2.310399842976183
1029,2.4351376847664996,1029,2.402682383846948,1029,2.3711008807896117,1029,2.3403559007086447,1029,2.310415352884143
1030,2.435153924328659,1030,2.402698438915236,1030,2.371116751943798,1030,2.3403715890313928,1030,2.3104308608456994
1031,2.435170161868539,1031,2.4027144919812797,1031,2.371132621109853,1031,2.340387275385631,1031,2.3104463668610027
1032,2.4351863973863224,1032,2.402730543045242,1032,2.3711484882879335,1032,2.3404029597715255,1032,2.3104618709302023
1033,2.4352026308821966,1033,2.4027465921072784,1033,2.371164353478196,1033,2.3404186421892392,1033,2.3104773730534474
1034,2.435218862356344,1034,2.40276263916755,1034,2.3711802166808003,1034,2.340434322638939,1034,2.3104928732308885
1035,2.435235091808952,1035,2.4027786842262144,1035,2.3711960778959043,1035,2.340450001120789,1035,2.310508371462674
1036,2.4352513192402045,1036,2.4027947272834314,1036,2.3712119371236646,1036,2.340465677634956,1036,2.310523867748956
1037,2.4352675446502863,1037,2.402810768339359,1037,2.371227794364241,1037,2.3404813521816044,1037,2.310539362089881
1038,2.435283768039383,1038,2.402826807394158,1038,2.3712436496177887,1038,2.340497024760899,1038,2.3105548544856025
1039,2.4352999894076786,1039,2.402842844447986,1039,2.371259502884468,1039,2.3405126953730058,1039,2.310570344936267
1040,2.435316208755358,1040,2.402858879501003,1040,2.3712753541644367,1040,2.34052836401809,1040,2.310585833442026
1041,2.435332426082607,1041,2.4028749125533664,1041,2.371291203457852,1041,2.3405440306963157,1041,2.3106013200030278
1042,2.4353486413896093,1042,2.402890943605237,1042,2.371307050764872,1042,2.34055969540785,1042,2.3106168046194235
1043,2.4353648546765516,1043,2.4029069726567727,1043,2.371322896085656,1043,2.3405753581528574,1043,2.3106322872913614
1044,2.4353810659436173,1044,2.4029229997081316,1044,2.371338739420359,1044,2.340591018931503,1044,2.3106477680189923
1045,2.4353972751909923,1045,2.4029390247594744,1045,2.3713545807691423,1045,2.3406066777439514,1045,2.310663246802466
1046,2.435413482418861,1046,2.40295504781096,1046,2.37137042013216,1046,2.340622334590369,1046,2.310678723641932
1047,2.4354296876274084,1047,2.402971068862747,1047,2.371386257509574,1047,2.3406379894709195,1047,2.310694198537539
1048,2.4354458908168186,1048,2.402987087914994,1048,2.37140209290154,1048,2.34065364238577,1048,2.310709671489438
1049,2.4354620919872785,1049,2.40300310496786,1049,2.371417926308217,1049,2.3406692933350857,1049,2.3107251424977777
1050,2.435478291138972,1050,2.4030191200215048,1050,2.3714337577297613,1050,2.34068494231903,1050,2.310740611562709
1051,2.435494488272083,1051,2.4030351330760866,1051,2.3714495871663326,1051,2.34070058933777,1051,2.3107560786843804
1052,2.435510683386797,1052,2.4030511441317652,1052,2.371465414618088,1052,2.3407162343914703,1052,2.3107715438629426
1053,2.4355268764833,1053,2.403067153188698,1053,2.371481240085186,1053,2.3407318774802954,1053,2.3107870070985443
1054,2.4355430675617766,1054,2.4030831602470455,1054,2.3714970635677837,1054,2.3407475186044113,1054,2.310802468391337
1055,2.4355592566224114,1055,2.403099165306967,1055,2.3715128850660405,1055,2.340763157763983,1055,2.3108179277414678
1056,2.435575443665388,1056,2.40311516836862,1056,2.3715287045801126,1056,2.340778794959176,1056,2.3108333851490883
1057,2.4355916286908936,1057,2.4031311694321644,1057,2.3715445221101583,1057,2.3407944301901566,1057,2.310848840614348
1058,2.435607811699112,1058,2.403147168497759,1058,2.3715603376563372,1058,2.340810063457088,1058,2.310864294137396
1059,2.4356239926902283,1059,2.4031631655655623,1059,2.371576151218806,1059,2.3408256947601362,1059,2.310879745718382
1060,2.4356401716644274,1060,2.403179160635735,1060,2.371591962797723,1060,2.3408413240994665,1060,2.310895195357456
1061,2.435656348621894,1061,2.4031951537084337,1061,2.3716077723932436,1061,2.340856951475245,1061,2.310910643054768
1062,2.4356725235628134,1062,2.403211144783819,1062,2.3716235800055303,1062,2.340872576887636,1062,2.310926088810467
1063,2.43568869648737,1063,2.4032271338620492,1063,2.3716393856347375,1063,2.3408882003368046,1063,2.3109415326247036
1064,2.4357048673957493,1064,2.403243120943284,1064,2.3716551892810256,1064,2.3409038218229172,1064,2.3109569744976266
1065,2.435721036288136,1065,2.4032591060276824,1065,2.3716709909445504,1065,2.340919441346138,1065,2.3109724144293864
1066,2.435737203164715,1066,2.403275089115403,1066,2.3716867906254717,1066,2.3409350589066316,1066,2.310987852420133
1067,2.435753368025671,1067,2.403291070206604,1067,2.3717025883239455,1067,2.3409506745045654,1067,2.3110032884700145
1068,2.43576953087119,1068,2.403307049301445,1068,2.3717183840401312,1068,2.340966288140103,1068,2.311018722579182
1069,2.4357856917014558,1069,2.4033230264000855,1069,2.3717341777741865,1069,2.3409818998134098,1069,2.311034154747785
1070,2.435801850516653,1070,2.403339001502684,1070,2.371749969526269,1070,2.340997509524652,1070,2.311049584975973
1071,2.4358180073169673,1071,2.4033549746093996,1071,2.3717657592965375,1071,2.341013117273994,1071,2.3110650132638955
1072,2.4358341621025845,1072,2.4033709457203916,1072,2.3717815470851487,1072,2.3410287230616005,1072,2.3110804396117026
1073,2.4358503148736874,1073,2.4033869148358185,1073,2.3717973328922612,1073,2.3410443268876375,1073,2.311095864019544
1074,2.4358664656304625,1074,2.4034028819558393,1074,2.3718131167180334,1074,2.341059928752271,1074,2.311111286487569
1075,2.4358826143730945,1075,2.403418847080613,1075,2.371828898562623,1075,2.341075528655666,1075,2.311126707015928
1076,2.4358987611017673,1076,2.403434810210299,1076,2.371844678426187,1076,2.3410911265979872,1076,2.3111421256047704
1077,2.4359149058166674,1077,2.4034507713450566,1077,2.371860456308884,1077,2.3411067225793993,1077,2.311157542254245
1078,2.435931048517979,1078,2.403466730485044,1078,2.3718762322108726,1078,2.3411223166000674,1078,2.3111729569645028
1079,2.4359471892058866,1079,2.40348268763042,1079,2.3718920061323105,1079,2.3411379086601585,1079,2.311188369735693
1080,2.4359633278805757,1080,2.403498642781344,1080,2.3719077780733535,1080,2.3411534987598372,1080,2.311203780567965
1081,2.4359794645422306,1081,2.4035145959379753,1081,2.371923548034164,1081,2.3411690868992676,1081,2.3112191894614695
1082,2.4359955991910374,1082,2.4035305471004733,1082,2.3719393160148954,1082,2.341184673078616,1082,2.3112345964163548
1083,2.43601173182718,1083,2.403546496268995,1083,2.3719550820157083,1083,2.341200257298048,1083,2.3112500014327715
1084,2.4360278624508434,1084,2.403562443443702,1084,2.3719708460367586,1084,2.341215839557728,1084,2.311265404510869
1085,2.4360439910622134,1085,2.4035783886247515,1085,2.371986608078206,1085,2.3412314198578215,1085,2.3112808056507976
1086,2.4360601176614733,1086,2.4035943318123025,1086,2.37200236814021,1086,2.3412469981984936,1086,2.311296204852706
1087,2.43607624224881,1087,2.4036102730065148,1087,2.372018126222925,1087,2.3412625745799107,1087,2.3113116021167452
1088,2.4360923648244066,1088,2.4036262122075476,1088,2.372033882326511,1088,2.341278149002236,1088,2.311326997443064
1089,2.43610848538845,1089,2.4036421494155586,1089,2.3720496364511248,1089,2.3412937214656355,1089,2.3113423908318116
1090,2.4361246039411233,1090,2.4036580846307083,1090,2.372065388596926,1090,2.341309291970276,1090,2.311357782283139
1091,2.4361407204826113,1091,2.403674017853155,1091,2.372081138764071,1091,2.3413248605163206,1091,2.311373171797195
1092,2.4361568350131004,1092,2.403689949083057,1092,2.3720968869527184,1092,2.341340427103935,1092,2.3113885593741292
1093,2.436172947532775,1093,2.403705878320574,1093,2.372112633163026,1093,2.341355991733286,1093,2.311403945014092
1094,2.43618905804182,1094,2.4037218055658656,1094,2.372128377395152,1094,2.3413715544045375,1094,2.3114193287172338
1095,2.43620516654042,1095,2.403737730819089,1095,2.3721441196492536,1095,2.341387115117856,1095,2.311434710483702
1096,2.4362212730287602,1096,2.4037536540804054,1096,2.37215985992549,1096,2.3414026738734046,1096,2.3114500903136483
1097,2.4362373775070254,1097,2.4037695753499717,1097,2.3721755982240187,1097,2.3414182306713496,1097,2.3114654682072207
1098,2.436253479975401,1098,2.4037854946279484,1098,2.372191334544997,1098,2.341433785511857,1098,2.311480844164571
1099,2.436269580434071,1099,2.403801411914494,1099,2.372207068888583,1099,2.341449338395092,1099,2.311496218185847
1100,2.436285678883221,1100,2.4038173272097674,1100,2.372222801254936,1100,2.3414648893212187,1100,2.3115115902712
1101,2.4363017753230363,1101,2.4038332405139275,1101,2.3722385316442116,1101,2.341480438290403,1101,2.3115269604207787
1102,2.4363178697537005,1102,2.403849151827133,1102,2.3722542600565695,1102,2.3414959853028106,1102,2.3115423286347325
1103,2.4363339621753997,1103,2.4038650611495447,1103,2.3722699864921672,1103,2.3415115303586056,1103,2.3115576949132115
1104,2.4363500525883186,1104,2.40388096848132,1104,2.3722857109511626,1104,2.3415270734579536,1104,2.311573059256367
1105,2.436366140992642,1105,2.403896873822618,1105,2.372301433433714,1105,2.3415426146010208,1105,2.311588421664346
1106,2.4363822273885543,1106,2.403912777173597,1106,2.3723171539399788,1106,2.341558153787972,1106,2.3116037821373006
1107,2.4363983117762413,1107,2.4039286785344176,1107,2.3723328724701154,1107,2.341573691018972,1107,2.3116191406753783
1108,2.436414394155888,1108,2.403944577905238,1108,2.372348589024281,1108,2.3415892262941864,1108,2.31163449727873
1109,2.4364304745276786,1109,2.403960475286217,1109,2.3723643036026343,1109,2.34160475961378,1109,2.311649851947506
1110,2.4364465528917982,1110,2.4039763706775137,1110,2.3723800162053332,1110,2.3416202909779185,1110,2.3116652046818547
1111,2.4364626292484317,1111,2.4039922640792875,1111,2.3723957268325355,1111,2.341635820386768,1111,2.3116805554819266
1112,2.436478703597765,1112,2.4040081554916966,1112,2.3724114354843993,1112,2.3416513478404917,1112,2.3116959043478706
1113,2.4364947759399818,1113,2.404024044914901,1113,2.372427142161082,1113,2.341666873339256,1113,2.3117112512798372
1114,2.436510846275267,1114,2.4040399323490584,1114,2.3724428468627416,1114,2.3416823968832277,1114,2.3117265962779765
1115,2.4365269146038058,1115,2.404055817794329,1115,2.372458549589537,1115,2.3416979184725695,1115,2.3117419393424377
1116,2.436542980925784,1116,2.404071701250872,1116,2.372474250341626,1116,2.341713438107447,1116,2.3117572804733695
1117,2.4365590452413852,1117,2.4040875827188453,1117,2.3724899491191653,1117,2.341728955788027,1117,2.311772619670923
1118,2.4365751075507958,1118,2.404103462198408,1118,2.3725056459223133,1118,2.341744471514474,1118,2.3117879569352477
1119,2.436591167854199,1119,2.40411933968972,1119,2.3725213407512284,1119,2.341759985286952,1119,2.3118032922664926
1120,2.4366072261517813,1120,2.4041352151929387,1120,2.3725370336060694,1120,2.341775497105629,1120,2.3118186256648086
1121,2.436623282443727,1121,2.404151088708225,1121,2.3725527244869924,1121,2.3417910069706673,1121,2.311833957130344
1122,2.4366393367302206,1122,2.404166960235737,1122,2.372568413394157,1122,2.3418065148822333,1122,2.311849286663249
1123,2.4366553890114466,1123,2.4041828297756336,1123,2.37258410032772,1123,2.341822020840493,1123,2.3118646142636736
1124,2.436671439287592,1124,2.404198697328074,1124,2.3725997852878398,1124,2.3418375248456114,1124,2.3118799399317678
1125,2.436687487558839,1125,2.404214562893217,1125,2.3726154682746734,1125,2.341853026897753,1125,2.3118952636676804
1126,2.436703533825376,1126,2.404230426471221,1126,2.3726311492883814,1126,2.341868526997083,1126,2.3119105854715625
1127,2.4367195780873843,1127,2.4042462880622466,1127,2.372646828329119,1127,2.3418840251437687,1127,2.3119259053435615
1128,2.4367356203450514,1128,2.404262147666451,1128,2.3726625053970447,1128,2.341899521337972,1128,2.3119412232838292
1129,2.4367516605985604,1129,2.4042780052839947,1129,2.372678180492318,1129,2.341915015579861,1129,2.311956539292514
1130,2.4367676988480977,1130,2.4042938609150357,1130,2.3726938536150946,1130,2.3419305078695998,1130,2.311971853369767
1131,2.436783735093848,1131,2.404309714559733,1131,2.372709524765534,1131,2.341945998207353,1131,2.311987165515737
1132,2.436799769335995,1132,2.404325566218246,1132,2.3727251939437934,1132,2.3419614865932874,1132,2.3120024757305737
1133,2.4368158015747237,1133,2.4043414158907352,1133,2.3727408611500316,1133,2.3419769730275677,1133,2.3120177840144267
1134,2.4368318318102213,1134,2.4043572635773565,1134,2.372756526384406,1134,2.3419924575103575,1134,2.312033090367446
1135,2.4368478600426706,1135,2.4043731092782705,1135,2.3727721896470744,1135,2.3420079400418246,1135,2.312048394789782
1136,2.4368638862722576,1136,2.4043889529936364,1136,2.372787850938195,1136,2.342023420622133,1136,2.3120636972815825
1137,2.4368799104991665,1137,2.404404794723613,1137,2.3728035102579264,1137,2.342038899251448,1137,2.3120789978429994
1138,2.4368959327235817,1138,2.4044206344683587,1138,2.3728191676064254,1138,2.342054375929934,1138,2.312094296474181
1139,2.43691195294569,1139,2.4044364722280345,1139,2.37283482298385,1139,2.3420698506577575,1139,2.312109593175277
1140,2.436927971165675,1140,2.404452308002795,1140,2.3728504763903593,1140,2.3420853234350845,1140,2.312124887946437
1141,2.4369439873837218,1141,2.4044681417928047,1141,2.3728661278261094,1141,2.3421007942620786,1141,2.312140180787812
1142,2.436960001600015,1142,2.404483973598219,1142,2.3728817772912603,1142,2.3421162631389056,1142,2.312155471699551
1143,2.4369760138147405,1143,2.404499803419197,1143,2.3728974247859678,1143,2.3421317300657307,1143,2.3121707606818034
1144,2.4369920240280822,1144,2.4045156312558995,1144,2.3729130703103927,1144,2.342147195042718,1144,2.3121860477347194
1145,2.437008032240225,1145,2.404531457108484,1145,2.37292871386469,1145,2.3421626580700363,1145,2.312201332858447
1146,2.437024038451356,1146,2.404547280977111,1146,2.3729443554490195,1146,2.342178119147847,1146,2.3122166160531394
1147,2.4370400426616574,1147,2.4045631028619376,1147,2.3729599950635385,1147,2.342193578276317,1147,2.312231897318943
1148,2.4370560448713148,1148,2.4045789227631236,1148,2.3729756327084046,1148,2.3422090354556118,1148,2.312247176656008
1149,2.4370720450805146,1149,2.4045947406808295,1149,2.372991268383777,1149,2.3422244906858958,1149,2.3122624540644856
1150,2.4370880432894397,1150,2.4046105566152107,1150,2.3730069020898124,1150,2.3422399439673356,1150,2.312277729544525
1151,2.4371040394982755,1151,2.4046263705664295,1151,2.3730225338266693,1151,2.3422553953000946,1151,2.3122930030962756
1152,2.4371200337072088,1152,2.404642182534644,1152,2.3730381635945053,1152,2.34227084468434,1152,2.312308274719887
1153,2.437136025916422,1153,2.404657992520012,1153,2.3730537913934793,1153,2.342286292120235,1153,2.3123235444155084
1154,2.437152016126102,1154,2.404673800522694,1154,2.3730694172237485,1154,2.3423017376079467,1154,2.312338812183291
1155,2.4371680043364323,1155,2.404689606542849,1155,2.37308504108547,1155,2.3423171811476395,1155,2.3123540780233838
1156,2.437183990547598,1156,2.4047054105806356,1156,2.373100662978803,1156,2.3423326227394785,1156,2.312369341935936
1157,2.437199974759785,1157,2.4047212126362116,1157,2.3731162829039056,1157,2.3423480623836284,1157,2.312384603921097
1158,2.4372159569731777,1158,2.404737012709737,1158,2.373131900860935,1158,2.3423635000802565,1158,2.3123998639790173
1159,2.437231937187961,1159,2.4047528108013716,1159,2.3731475168500493,1159,2.3423789358295273,1159,2.3124151221098472
1160,2.4372479154043196,1160,2.4047686069112735,1160,2.373163130871406,1160,2.3423943696316045,1160,2.3124303783137363
1161,2.437263891622438,1161,2.404784401039601,1161,2.3731787429251643,1161,2.342409801486655,1161,2.312445632590833
1162,2.4372798658425023,1162,2.404800193186515,1162,2.373194353011481,1162,2.3424252313948424,1162,2.312460884941287
1163,2.4372958380646974,1163,2.404815983352172,1163,2.3732099611305153,1163,2.342440659356334,1163,2.312476135365249
1164,2.437311808289207,1164,2.4048317715367333,1164,2.373225567282424,1164,2.342456085371294,1164,2.312491383862869
1165,2.437327776516217,1165,2.4048475577403567,1165,2.3732411714673654,1165,2.342471509439887,1165,2.312506630434295
1166,2.4373437427459117,1166,2.4048633419632015,1166,2.3732567736854966,1166,2.3424869315622794,1166,2.3125218750796783
1167,2.437359706978477,1167,2.4048791242054266,1167,2.3732723739369774,1167,2.3425023517386356,1167,2.3125371177991694
1168,2.437375669214097,1168,2.404894904467191,1168,2.3732879722219646,1168,2.342517769969122,1168,2.312552358592915
1169,2.4373916294529567,1169,2.404910682748654,1169,2.3733035685406163,1169,2.342533186253903,1169,2.3125675974610678
1170,2.4374075876952412,1170,2.404926459049974,1170,2.37331916289309,1170,2.342548600593144,1170,2.3125828344037753
1171,2.437423543941135,1171,2.404942233371311,1171,2.3733347552795445,1171,2.342564012987009,1171,2.312598069421189
1172,2.4374394981908245,1172,2.4049580057128233,1172,2.373350345700137,1172,2.3425794234356663,1172,2.312613302513457
1173,2.4374554504444927,1173,2.404973776074669,1173,2.373365934155026,1173,2.342594831939279,1173,2.3126285336807304
1174,2.4374714007023255,1174,2.404989544457009,1174,2.37338152064437,1174,2.3426102384980116,1174,2.3126437629231575
1175,2.4374873489645075,1175,2.40500531086,1175,2.3733971051683254,1175,2.342625643112031,1175,2.3126589902408896
1176,2.4375032952312243,1176,2.4050210752838024,1176,2.373412687727051,1176,2.3426410457815017,1176,2.312674215634075
1177,2.437519239502661,1177,2.405036837728576,1177,2.3734282683207044,1177,2.342656446506589,1177,2.312689439102864
1178,2.4375351817790003,1178,2.4050525981944784,1178,2.3734438469494448,1178,2.3426718452874584,1178,2.3127046606474067
1179,2.43755112206043,1179,2.4050683566816686,1179,2.3734594236134288,1179,2.342687242124275,1179,2.3127198802678524
1180,2.4375670603471327,1180,2.405084113190307,1180,2.373474998312814,1180,2.3427026370172057,1180,2.3127350979643504
1181,2.4375829966392955,1181,2.4050998677205513,1181,2.37349057104776,1181,2.3427180299664125,1181,2.312750313737051
1182,2.437598930937101,1182,2.4051156202725603,1182,2.373506141818423,1182,2.3427334209720625,1182,2.312765527586104
1183,2.4376148632407366,1183,2.4051313708464943,1183,2.373521710624963,1183,2.3427488100343217,1183,2.312780739511658
1184,2.4376307935503845,1184,2.4051471194425105,1184,2.3735372774675363,1184,2.3427641971533535,1184,2.3127959495138644
1185,2.4376467218662325,1185,2.4051628660607696,1185,2.3735528423463013,1185,2.342779582329324,1185,2.3128111575928716
1186,2.437662648188463,1186,2.4051786107014306,1186,2.3735684052614157,1186,2.342794965562398,1186,2.312826363748829
1187,2.4376785725172625,1187,2.4051943533646503,1187,2.3735839662130385,1187,2.342810346852742,1187,2.3128415679818883
1188,2.437694494852815,1188,2.4052100940505903,1188,2.3735995252013256,1188,2.3428257262005205,1188,2.3128567702921976
1189,2.4377104151953066,1189,2.405225832759408,1189,2.3736150822264372,1189,2.342841103605899,1189,2.312871970679907
1190,2.437726333544922,1190,2.405241569491262,1190,2.37363063728853,1190,2.342856479069042,1190,2.312887169145166
1191,2.437742249901844,1191,2.4052573042463132,1191,2.3736461903877624,1191,2.3428718525901155,1191,2.3129023656881245
1192,2.4377581642662602,1192,2.40527303702472,1192,2.373661741524291,1192,2.3428872241692846,1192,2.3129175603089323
1193,2.4377740766383544,1193,2.40528876782664,1193,2.3736772906982764,1193,2.342902593806714,1193,2.3129327530077384
1194,2.4377899870183115,1194,2.405304496652233,1194,2.3736928379098745,1194,2.342917961502571,1194,2.312947943784694
1195,2.4378058954063166,1195,2.405320223501659,1195,2.373708383159244,1195,2.3429333272570174,1195,2.3129631326399474
1196,2.4378218018025555,1196,2.4053359483750754,1196,2.373723926446542,1196,2.3429486910702213,1196,2.3129783195736486
1197,2.437837706207211,1197,2.4053516712726424,1197,2.373739467771928,1197,2.3429640529423463,1197,2.3129935045859478
1198,2.4378536086204683,1198,2.405367392194518,1198,2.3737550071355584,1198,2.3429794128735586,1198,2.3130086876769944
1199,2.437869509042515,1199,2.405383111140861,1199,2.373770544537592,1199,2.342994770864024,1199,2.3130238688469382
1200,2.437885407473534,1200,2.4053988281118333,1200,2.3737860799781862,1200,2.343010126913906,1200,2.313039048095929
1201,2.4379013039137103,1201,2.405414543107589,1201,2.3738016134574997,1201,2.3430254810233704,1201,2.313054225424116
1202,2.4379171983632286,1202,2.4054302561282923,1202,2.37381714497569,1202,2.343040833192584,1202,2.3130694008316492
1203,2.437933090822275,1203,2.405445967174098,1203,2.373832674532916,1203,2.3430561834217105,1203,2.3130845743186783
1204,2.4379489812910333,1204,2.4054616762451677,1204,2.373848202129334,1204,2.3430715317109154,1204,2.3130997458853524
1205,2.4379648697696887,1205,2.4054773833416587,1205,2.3738637277651025,1205,2.3430868780603644,1205,2.3131149155318234
1206,2.437980756258427,1206,2.4054930884637304,1206,2.3738792514403797,1206,2.3431022224702223,1206,2.3131300832582378
1207,2.437996640757431,1207,2.405508791611543,1207,2.3738947731553237,1207,2.3431175649406537,1207,2.3131452490647484
1208,2.4380125232668877,1208,2.4055244927852546,1208,2.373910292910092,1208,2.3431329054718253,1208,2.313160412951503
1209,2.4380284037869826,1209,2.405540191985024,1209,2.373925810704843,1209,2.343148244063902,1209,2.313175574918652
1210,2.438044282317898,1210,2.4055558892110103,1210,2.373941326539735,1210,2.3431635807170483,1210,2.3131907349663443
1211,2.43806015885982,1211,2.4055715844633725,1211,2.373956840414925,1211,2.3431789154314306,1211,2.3132058930947306
1212,2.4380760334129343,1212,2.40558727774227,1212,2.3739723523305716,1212,2.3431942482072134,1212,2.31322104930396
1213,2.438091905977425,1213,2.405602969047861,1213,2.3739878622868313,1213,2.3432095790445615,1213,2.3132362035941822
1214,2.4381077765534775,1214,2.4056186583803054,1214,2.3740033702838645,1214,2.34322490794364,1214,2.313251355965547
1215,2.4381236451412764,1215,2.4056343457397618,1215,2.374018876321828,1215,2.3432402349046164,1215,2.313266506418205
1216,2.4381395117410065,1216,2.405650031126389,1216,2.3740343804008797,1216,2.3432555599276537,1216,2.3132816549523048
1217,2.4381553763528534,1217,2.405665714540346,1217,2.374049882521176,1217,2.343270883012918,1217,2.3132968015679953
1218,2.438171238977001,1218,2.405681395981793,1218,2.374065382682878,1218,2.3432862041605733,1218,2.3133119462654292
1219,2.438187099613635,1219,2.4056970754508864,1219,2.3740808808861416,1219,2.3433015233707866,1219,2.3133270890447535
1220,2.43820295826294,1220,2.4057127529477866,1220,2.374096377131125,1220,2.3433168406437233,1220,2.313342229906119
1221,2.438218814925102,1221,2.4057284284726537,1221,2.3741118714179867,1221,2.3433321559795472,1221,2.3133573688496742
1222,2.4382346696003037,1222,2.4057441020256456,1222,2.374127363746884,1222,2.3433474693784238,1222,2.313372505875571
1223,2.4382505222887323,1223,2.4057597736069214,1223,2.3741428541179745,1223,2.3433627808405193,1223,2.313387640983957
1224,2.438266372990571,1224,2.40577544321664,1224,2.3741583425314174,1224,2.3433780903659978,1224,2.313402774174983
1225,2.4382822217060056,1225,2.40579111085496,1225,2.37417382898737,1225,2.3433933979550257,1225,2.313417905448799
1226,2.438298068435221,1226,2.4058067765220414,1226,2.374189313485991,1226,2.343408703607767,1226,2.3134330348055534
1227,2.4383139131784026,1227,2.405822440218042,1227,2.374204796027437,1227,2.3434240073243884,1227,2.3134481622453977
1228,2.438329755935735,1228,2.405838101943122,1228,2.3742202766118665,1228,2.3434393091050545,1228,2.3134632877684793
1229,2.4383455967074013,1229,2.40585376169744,1229,2.3742357552394373,1229,2.34345460894993,1229,2.31347841137495
1230,2.4383614354935887,1230,2.4058694194811547,1230,2.374251231910308,1230,2.3434699068591813,1230,2.3134935330649578
1231,2.438377272294481,1231,2.4058850752944254,1231,2.3742667066246357,1231,2.343485202832972,1231,2.3135086528386544
1232,2.4383931071102642,1232,2.4059007291374104,1232,2.3742821793825786,1232,2.343500496871468,1232,2.313523770696188
1233,2.438408939941123,1233,2.405916381010269,1233,2.3742976501842956,1233,2.343515788974836,1233,2.313538886637709
1234,2.4384247707872415,1234,2.4059320309131618,1234,2.3743131190299436,1234,2.343531079143239,1234,2.313554000663366
1235,2.4384405996488048,1235,2.4059476788462453,1235,2.3743285859196805,1235,2.343546367376845,1235,2.3135691127733105
1236,2.4384564265259976,1236,2.4059633248096794,1236,2.374344050853665,1236,2.343561653675816,1236,2.313584222967691
1237,2.4384722514190065,1237,2.4059789688036237,1237,2.374359513832055,1237,2.34357693804032,1237,2.3135993312466567
